"game_date","game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
2024-05-14,1022400001,"home",1,1,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",0,240,240,8,13,9,10
2024-05-14,1022400001,"away",1,1,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson",0,240,240,9,10,8,13
2024-05-14,1022400001,"home",1,2,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",240,307,67,2,0,2,3
2024-05-14,1022400001,"away",1,2,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson",240,307,67,2,3,2,0
2024-05-14,1022400001,"home",1,3,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 203828 Stefanie Dolson","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1631055 Nyara Sabally, 203866 Kayla Thornton, 204335 Betnijah Laney-Hamilton",307,407,100,4,2,3,3
2024-05-14,1022400001,"away",1,3,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1631055 Nyara Sabally, 203866 Kayla Thornton, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 203828 Stefanie Dolson",307,407,100,3,3,4,2
2024-05-14,1022400001,"home",1,4,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 203866 Kayla Thornton",407,438,31,0,0,1,2
2024-05-14,1022400001,"away",1,4,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 203866 Kayla Thornton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",407,438,31,1,2,0,0
2024-05-14,1022400001,"home",1,5,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 203866 Kayla Thornton",438,548.3,110.3,4,5,3,5
2024-05-14,1022400001,"away",1,5,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 203866 Kayla Thornton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",438,548.3,110.3,3,5,4,5
2024-05-14,1022400001,"home",1,6,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627673 Jonquel Jones, 1629568 Kennedy Burke, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 203866 Kayla Thornton",548.3,600,51.7,2,0,2,0
2024-05-14,1022400001,"away",1,6,"NYL","WAS","1627673 Jonquel Jones, 1629568 Kennedy Burke, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 203866 Kayla Thornton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",548.3,600,51.7,2,0,2,0
2024-05-14,1022400001,"home",2,1,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1629568 Kennedy Burke, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",600,760,160,6,4,6,8
2024-05-14,1022400001,"away",2,1,"NYL","WAS","1627668 Breanna Stewart, 1629568 Kennedy Burke, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",600,760,160,6,8,6,4
2024-05-14,1022400001,"home",2,2,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1642290 Aaliyah Edwards, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",760,823,63,3,4,2,0
2024-05-14,1022400001,"away",2,2,"NYL","WAS","1627668 Breanna Stewart, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1642290 Aaliyah Edwards, 203828 Stefanie Dolson",760,823,63,2,0,3,4
2024-05-14,1022400001,"home",2,3,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton",823,896,73,2,2,2,3
2024-05-14,1022400001,"away",2,3,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson",823,896,73,2,3,2,2
2024-05-14,1022400001,"home",2,4,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1630459 DiDi Richards, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton",896,1022,126,4,1,4,6
2024-05-14,1022400001,"away",2,4,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1630459 DiDi Richards, 203828 Stefanie Dolson",896,1022,126,4,6,4,1
2024-05-14,1022400001,"home",2,5,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1641602 Ivana Dojkic",1022,1114,92,4,7,4,0
2024-05-14,1022400001,"away",2,5,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1641602 Ivana Dojkic","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson",1022,1114,92,4,0,4,7
2024-05-14,1022400001,"home",2,6,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot",1114,1149.5,35.5,1,2,1,0
2024-05-14,1022400001,"away",2,6,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson",1114,1149.5,35.5,1,0,1,2
2024-05-14,1022400001,"home",2,7,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1149.5,1200,50.5,1,3,2,0
2024-05-14,1022400001,"away",2,7,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson",1149.5,1200,50.5,2,0,1,3
2024-05-14,1022400001,"home",3,1,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1200,1453,253,8,11,8,11
2024-05-14,1022400001,"away",3,1,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson",1200,1453,253,8,11,8,11
2024-05-14,1022400001,"home",3,2,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1453,1528,75,4,4,3,0
2024-05-14,1022400001,"away",3,2,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards",1453,1528,75,3,0,4,4
2024-05-14,1022400001,"home",3,3,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1528,1591,63,2,0,2,0
2024-05-14,1022400001,"away",3,3,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1630142 Leonie Fiebich, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards",1528,1591,63,2,0,2,0
2024-05-14,1022400001,"home",3,4,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton",1591,1678,87,2,0,3,4
2024-05-14,1022400001,"away",3,4,"NYL","WAS","1627668 Breanna Stewart, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628899 Myisha Hines-Allen, 1642290 Aaliyah Edwards",1591,1678,87,3,4,2,0
2024-05-14,1022400001,"home",3,5,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton",1678,1702,24,1,3,1,2
2024-05-14,1022400001,"away",3,5,"NYL","WAS","1627668 Breanna Stewart, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",1678,1702,24,1,2,1,3
2024-05-14,1022400001,"home",3,6,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic",1702,1800,98,4,6,4,2
2024-05-14,1022400001,"away",3,6,"NYL","WAS","1627668 Breanna Stewart, 1629477 Sabrina Ionescu, 1630142 Leonie Fiebich, 1631055 Nyara Sabally, 1641602 Ivana Dojkic","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",1702,1800,98,4,2,4,6
2024-05-14,1022400001,"home",4,1,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1800,1892,92,2,2,3,5
2024-05-14,1022400001,"away",4,1,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1631022 Shakira Austin, 1642210 Julie Vanloo, 1642290 Aaliyah Edwards",1800,1892,92,3,5,2,2
2024-05-14,1022400001,"home",4,2,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 203828 Stefanie Dolson","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1892,1978,86,3,2,3,6
2024-05-14,1022400001,"away",4,2,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 1642210 Julie Vanloo, 203828 Stefanie Dolson",1892,1978,86,3,6,3,2
2024-05-14,1022400001,"home",4,3,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",1978,2015,37,1,0,1,0
2024-05-14,1022400001,"away",4,3,"NYL","WAS","1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 1629568 Kennedy Burke, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson",1978,2015,37,1,0,1,0
2024-05-14,1022400001,"home",4,4,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2015,2190,175,6,3,6,9
2024-05-14,1022400001,"away",4,4,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1628899 Myisha Hines-Allen, 203828 Stefanie Dolson",2015,2190,175,6,9,6,3
2024-05-14,1022400001,"home",4,5,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2190,2383.6,193.6,7,6,6,2
2024-05-14,1022400001,"away",4,5,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1631022 Shakira Austin, 203828 Stefanie Dolson",2190,2383.6,193.6,6,2,7,6
2024-05-14,1022400001,"home",4,6,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1631022 Shakira Austin","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2383.6,2384.2,0.599999999999909,0,0,1,2
2024-05-14,1022400001,"away",4,6,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1631022 Shakira Austin",2383.6,2384.2,0.599999999999909,1,2,0,0
2024-05-14,1022400001,"home",4,7,"WAS","NYL","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1642210 Julie Vanloo, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2384.2,2398.5,14.3000000000002,1,0,0,0
2024-05-14,1022400001,"away",4,7,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628317 Karlie Samuelson, 1628878 Ariel Atkins, 1642210 Julie Vanloo, 203828 Stefanie Dolson",2384.2,2398.5,14.3000000000002,0,0,1,0
2024-05-14,1022400001,"home",4,8,"WAS","NYL","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1642290 Aaliyah Edwards","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2398.5,2399.1,0.599999999999909,0,0,1,2
2024-05-14,1022400001,"away",4,8,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628278 Shatori Walker-Kimbrough, 1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1642290 Aaliyah Edwards",2398.5,2399.1,0.599999999999909,1,2,0,0
2024-05-14,1022400001,"home",4,9,"WAS","NYL","1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1642290 Aaliyah Edwards, 203828 Stefanie Dolson","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton",2399.1,2400,0.900000000000091,1,0,0,0
2024-05-14,1022400001,"away",4,9,"NYL","WAS","1627668 Breanna Stewart, 1627673 Jonquel Jones, 1629477 Sabrina Ionescu, 202664 Courtney Vandersloot, 204335 Betnijah Laney-Hamilton","1628279 Brittney Sykes, 1628878 Ariel Atkins, 1630459 DiDi Richards, 1642290 Aaliyah Edwards, 203828 Stefanie Dolson",2399.1,2400,0.900000000000091,0,0,1,0
2024-05-14,1022400002,"home",1,1,"CON","IND","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark, 204365 Erica Wheeler",0,205,205,6,5,7,7
2024-05-14,1022400002,"away",1,1,"IND","CON","1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark, 204365 Erica Wheeler","1628280 Brionna Jones, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 201886 DeWanna Bonner, 203826 Alyssa Thomas",0,205,205,7,7,6,5
2024-05-14,1022400002,"home",1,2,"CON","IND","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark, 204365 Erica Wheeler",205,269,64,2,5,1,0
2024-05-14,1022400002,"away",1,2,"IND","CON","1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark, 204365 Erica Wheeler","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas",205,269,64,1,0,2,5
2024-05-14,1022400002,"home",1,3,"CON","IND","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark",269,309,40,1,0,2,0
2024-05-14,1022400002,"away",1,3,"IND","CON","1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1642286 Caitlin Clark","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas",269,309,40,2,0,1,0
2024-05-14,1022400002,"home",1,4,"CON","IND","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston",309,357,48,2,3,1,2
2024-05-14,1022400002,"away",1,4,"IND","CON","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston","1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 201886 DeWanna Bonner, 203826 Alyssa Thomas",309,357,48,1,2,2,3
2024-05-14,1022400002,"home",1,5,"CON","IND","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston",357,374,17,0,0,1,0
2024-05-14,1022400002,"away",1,5,"IND","CON","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1629478 Katie Lou Samuelson, 1631019 NaLyssa Smith, 1641648 Aliyah Boston","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",357,374,17,1,0,0,0
2024-05-14,1022400002,"home",1,6,"CON","IND","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1641658 Grace Berger",374,387,13,0,1,0,0
2024-05-14,1022400002,"away",1,6,"IND","CON","1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1631019 NaLyssa Smith, 1641648 Aliyah Boston, 1641658 Grace Berger","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",374,387,13,0,0,0,1
2024-05-14,1022400002,"home",1,7,"CON","IND","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1641648 Aliyah Boston, 1641658 Grace Berger",387,482,95,3,3,3,3
2024-05-14,1022400002,"away",1,7,"IND","CON","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1641648 Aliyah Boston, 1641658 Grace Berger","1627671 Rachel Banham, 1630096 DiJonai Carrington, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",387,482,95,3,3,3,3
2024-05-14,1022400002,"home",1,8,"CON","IND","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1641648 Aliyah Boston, 1641658 Grace Berger",482,514,32,1,0,1,1
2024-05-14,1022400002,"away",1,8,"IND","CON","1627701 Temi Fagbenle, 1628909 Kelsey Mitchell, 1628929 Kristy Wallace, 1641648 Aliyah Boston, 1641658 Grace Berger","1627671 Rachel Banham, 1627676 Tiffany Mitchell, 1630112 Tyasha Harris, 1631135 Olivia Nelson-Ododa, 203826 Alyssa Thomas",482,514,32,1,1,1,0
